Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+TARIAQAR+Sem/must+V+Par+1Sg	Qaanaarmiunngortariaqartunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+TARIAQAR+Sem/must+V+Par+2Sg	Qaanaarmiunngortariaqartutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+TARIAQAR+Sem/must+V+Par+3Sg	Qaanaarmiunngortariaqartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+V+Ind+1Pl	Qaanaarmiunngorpugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+V+Ind+1Sg	Qaanaarmiunngorpunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+V+Ind+3Sg	Qaanaarmiunngorpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+V+Int+2Sg	Qaanaarmiunngorpit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+V+Par+1Sg	Qaanaarmiunngortunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+V+Par+2Sg	Qaanaarmiunngortutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+NNGUR+Sem/become_be+V+Par+3Sg	Qaanaarmiunngortoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+GALUAR+V+Ind+3Sg	Qaanaarmioqaraluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+GALUAR+V+Par+3Sg	Qaanaarmioqaraluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+NNGIT+GALUAR+V+Ind+3Sg	Qaanaarmioqanngikkaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+NNGIT+GALUAR+V+Par+3Sg	Qaanaarmioqanngikkaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+NNGIT+TUQ+N+Abs+Sg	Qaanaarmioqanngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+NNGIT+V+Ind+3Sg	Qaanaarmioqanngilaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+NNGIT+V+Par+3Sg	Qaanaarmioqanngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+NNGIT+V+Par+3Sg+LI	Qaanaarmioqanngitsorli
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+NNGIT+V+Par+3Sg+LU	Qaanaarmioqanngitsorlu
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+GALUAR+V+Ind+3Sg	Qaanaarmioqassagaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+GALUAR+V+Par+3Sg	Qaanaarmioqassagaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+NNGIT+GALUAR+V+Ind+3Sg	Qaanaarmioqassanngikkaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+NNGIT+GALUAR+V+Par+3Sg	Qaanaarmioqassanngikkaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+NNGIT+TUQ+N+Abs+Sg	Qaanaarmioqassanngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+NNGIT+V+Ind+3Sg	Qaanaarmioqassanngilaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+NNGIT+V+Par+3Sg	Qaanaarmioqassanngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+NNGIT+V+Par+3Sg+LI	Qaanaarmioqassanngitsorli
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+NNGIT+V+Par+3Sg+LU	Qaanaarmioqassanngitsorlu
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+V+Ind+3Sg	Qaanaarmioqassaaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+V+Par+3Sg	Qaanaarmioqassasoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+V+Par+3Sg+LI	Qaanaarmioqassasorli
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+V+Par+3Sg+LU	Qaanaarmioqassasorlu
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+GALUAR+V+Ind+3Sg	Qaanaarmioqartaraluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+GALUAR+V+Par+3Sg	Qaanaarmioqartaraluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+NNGIT+GALUAR+V+Ind+3Sg	Qaanaarmioqartanngikkaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+NNGIT+GALUAR+V+Par+3Sg	Qaanaarmioqartanngikkaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+NNGIT+TUQ+N+Abs+Sg	Qaanaarmioqartanngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+NNGIT+V+Ind+3Sg	Qaanaarmioqartanngilaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+NNGIT+V+Par+3Sg	Qaanaarmioqartanngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+NNGIT+V+Par+3Sg+LI	Qaanaarmioqartanngitsorli
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+NNGIT+V+Par+3Sg+LU	Qaanaarmioqartanngitsorlu
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+GALUAR+V+Ind+3Sg	Qaanaarmioqartassagaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+GALUAR+V+Par+3Sg	Qaanaarmioqartassagaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+NNGIT+GALUAR+V+Ind+3Sg	Qaanaarmioqartassanngikkaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+NNGIT+GALUAR+V+Par+3Sg	Qaanaarmioqartassanngikkaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+NNGIT+TUQ+N+Abs+Sg	Qaanaarmioqartassanngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+NNGIT+V+Ind+3Sg	Qaanaarmioqartassanngilaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+NNGIT+V+Par+3Sg	Qaanaarmioqartassanngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+NNGIT+V+Par+3Sg+LI	Qaanaarmioqartassanngitsorli
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+NNGIT+V+Par+3Sg+LU	Qaanaarmioqartassanngitsorlu
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+V+Ind+3Sg	Qaanaarmioqartassaaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+V+Par+3Sg	Qaanaarmioqartassasoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+V+Par+3Sg+LI	Qaanaarmioqartassasorli
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+V+Par+3Sg+LU	Qaanaarmioqartassasorlu
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+V+Ind+3Sg	Qaanaarmioqartarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+V+Par+3Sg	Qaanaarmioqartartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+V+Ind+3Sg	Qaanaarmioqarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+V+Par+3Sg	Qaanaarmioqartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Ind+1Pl	Qaanaarmiuugaluarpugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Ind+1Sg	Qaanaarmiuugaluarpunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Ind+3Sg	Qaanaarmiuugaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Int+2Sg	Qaanaarmiuugaluarpit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Par+1Sg	Qaanaarmiuugaluartunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Par+2Sg	Qaanaarmiuugaluartutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Par+3Sg	Qaanaarmiuugaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	Qaanaarmioorusukkaluarpugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	Qaanaarmioorusukkaluarpunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	Qaanaarmioorusukkaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	Qaanaarmioorusukkaluarpit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Par+1Sg	Qaanaarmioorusukkaluartunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Par+2Sg	Qaanaarmioorusukkaluartutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Par+3Sg	Qaanaarmioorusukkaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	Qaanaarmioorusunngikkaluarpugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	Qaanaarmioorusunngikkaluarpunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	Qaanaarmioorusunngikkaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	Qaanaarmioorusunngikkaluarpit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+1Sg	Qaanaarmioorusunngikkaluartunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+2Sg	Qaanaarmioorusunngikkaluartutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+3Sg	Qaanaarmioorusunngikkaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	Qaanaarmioorusunngilagut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	Qaanaarmioorusunngilanga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	Qaanaarmioorusunngilaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	Qaanaarmioorusunngilatit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Par+1Sg	Qaanaarmioorusunngitsunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Par+2Sg	Qaanaarmioorusunngitsutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Par+3Sg	Qaanaarmioorusunngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	Qaanaarmioorusussagaluarpugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	Qaanaarmioorusussagaluarpunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	Qaanaarmioorusussagaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	Qaanaarmioorusussagaluarpit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Par+1Sg	Qaanaarmioorusussagaluartunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Par+2Sg	Qaanaarmioorusussagaluartutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Par+3Sg	Qaanaarmioorusussagaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+1Pl	Qaanaarmioorusussaagut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+1Sg	Qaanaarmioorusussaanga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+3Sg	Qaanaarmioorusussaaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Int+2Sg	Qaanaarmioorusussavit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Par+1Sg	Qaanaarmioorusussasunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Par+2Sg	Qaanaarmioorusussasutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Par+3Sg	Qaanaarmioorusussasoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+1Pl	Qaanaarmioorusuppugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+1Sg	Qaanaarmioorusuppunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+3Sg	Qaanaarmioorusuppoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Int+2Sg	Qaanaarmioorusuppit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Par+1Sg	Qaanaarmioorusuttunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Par+2Sg	Qaanaarmioorusuttutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Par+3Sg	Qaanaarmioorusuttoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+1Pl	Qaanaarmiuunngikkaluarpugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+1Sg	Qaanaarmiuunngikkaluarpunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+3Sg	Qaanaarmiuunngikkaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Int+2Sg	Qaanaarmiuunngikkaluarpit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Par+1Sg	Qaanaarmiuunngikkaluartunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Par+2Sg	Qaanaarmiuunngikkaluartutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Par+3Sg	Qaanaarmiuunngikkaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Ind+1Pl	Qaanaarmiuunngilagut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Ind+1Sg	Qaanaarmiuunngilanga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Ind+3Sg	Qaanaarmiuunngilaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Int+2Sg	Qaanaarmiuunngilatit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Par+1Sg	Qaanaarmiuunngitsunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Par+2Sg	Qaanaarmiuunngitsutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Par+3Sg	Qaanaarmiuunngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Ind+1Pl	Qaanaarmiuussagaluarpugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Ind+1Sg	Qaanaarmiuussagaluarpunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Ind+3Sg	Qaanaarmiuussagaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Int+2Sg	Qaanaarmiuussagaluarpit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Par+1Sg	Qaanaarmiuussagaluartunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Par+2Sg	Qaanaarmiuussagaluartutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Par+3Sg	Qaanaarmiuussagaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Ind+1Pl	Qaanaarmiuussaagut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Ind+1Sg	Qaanaarmiuussaanga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Ind+3Sg	Qaanaarmiuussaaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Int+2Sg	Qaanaarmiuussavit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Par+1Sg	Qaanaarmiuussasunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Par+2Sg	Qaanaarmiuussasutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Par+3Sg	Qaanaarmiuussasoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+GALUAR+V+Ind+1Pl	Qaanaarmiuusariaqaraluarpugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+GALUAR+V+Ind+1Sg	Qaanaarmiuusariaqaraluarpunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+GALUAR+V+Ind+3Sg	Qaanaarmiuusariaqaraluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+GALUAR+V+Int+2Sg	Qaanaarmiuusariaqaraluarpit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+GALUAR+V+Par+1Sg	Qaanaarmiuusariaqaraluartunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+GALUAR+V+Par+2Sg	Qaanaarmiuusariaqaraluartutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+GALUAR+V+Par+3Sg	Qaanaarmiuusariaqaraluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Pl	Qaanaarmiuusariaqanngikkaluarpugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Sg	Qaanaarmiuusariaqanngikkaluarpunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+3Sg	Qaanaarmiuusariaqanngikkaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Int+2Sg	Qaanaarmiuusariaqanngikkaluarpit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+1Sg	Qaanaarmiuusariaqanngikkaluartunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+2Sg	Qaanaarmiuusariaqanngikkaluartutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+3Sg	Qaanaarmiuusariaqanngikkaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Ind+1Pl	Qaanaarmiuusariaqanngilagut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Ind+1Sg	Qaanaarmiuusariaqanngilanga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Ind+3Sg	Qaanaarmiuusariaqanngilaq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Int+2Sg	Qaanaarmiuusariaqanngilatit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg	Qaanaarmiuusariaqanngitsunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Par+2Sg	Qaanaarmiuusariaqanngitsutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Par+3Sg	Qaanaarmiuusariaqanngitsoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Pl	Qaanaarmiuusariaqassagaluarpugut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Sg	Qaanaarmiuusariaqassagaluarpunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	Qaanaarmiuusariaqassagaluarpoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Int+2Sg	Qaanaarmiuusariaqassagaluarpit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+1Sg	Qaanaarmiuusariaqassagaluartunga
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+2Sg	Qaanaarmiuusariaqassagaluartutit
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+3Sg	Qaanaarmiuusariaqassagaluartoq
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+V+Ind+1Pl	Qaanaarmiuusariaqassaagut
Qaanaaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+V+Ind+1Sg	Qaanaarmiuusariaqassaanga
