Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+V+Par+1Sg	pisiniarfeqartanngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+V+Par+1Sg+LI	pisiniarfeqartanngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+V+Par+1Sg+LU	pisiniarfeqartanngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+SSA+V+Ind+1Pl	pisiniarfeqartassaagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+SSA+V+Ind+1Sg	pisiniarfeqartassaanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+SSA+V+Ind+3Sg	pisiniarfeqartassaaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+SSA+V+Int+2Sg	pisiniarfeqartassavit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+SSA+V+Par+1Sg	pisiniarfeqartassasunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+SSA+V+Par+1Sg+LI	pisiniarfeqartassasungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+SSA+V+Par+1Sg+LU	pisiniarfeqartassasungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+V+Ind+1Pl	pisiniarfeqartarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+V+Ind+1Sg	pisiniarfeqartarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+V+Ind+3Sg	pisiniarfeqartarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+V+Int+2Sg	pisiniarfeqartarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+V+Par+1Sg	pisiniarfeqartartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Ind+1Pl	pisiniarfeqartariaqaraluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Ind+1Sg	pisiniarfeqartariaqaraluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Ind+3Sg	pisiniarfeqartariaqaraluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Int+2Sg	pisiniarfeqartariaqaraluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+GALUAR+V+Par+1Sg	pisiniarfeqartariaqaraluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Pl	pisiniarfeqartariaqanngikkaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Sg	pisiniarfeqartariaqanngikkaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfeqartariaqanngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Int+2Sg	pisiniarfeqartariaqanngikkaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+1Sg	pisiniarfeqartariaqanngikkaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Ind+1Pl	pisiniarfeqartariaqanngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Ind+1Sg	pisiniarfeqartariaqanngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Ind+3Sg	pisiniarfeqartariaqanngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Int+2Sg	pisiniarfeqartariaqanngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg	pisiniarfeqartariaqanngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg+LI	pisiniarfeqartariaqanngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg+LU	pisiniarfeqartariaqanngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Pl	pisiniarfeqartariaqassagaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Sg	pisiniarfeqartariaqassagaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	pisiniarfeqartariaqassagaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Int+2Sg	pisiniarfeqartariaqassagaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+1Sg	pisiniarfeqartariaqassagaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Pl	pisiniarfeqartariaqassanngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Sg	pisiniarfeqartariaqassanngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+3Sg	pisiniarfeqartariaqassanngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+NNGIT+V+Int+2Sg	pisiniarfeqartariaqassanngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg	pisiniarfeqartariaqassanngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LI	pisiniarfeqartariaqassanngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LU	pisiniarfeqartariaqassanngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Ind+1Pl	pisiniarfeqartariaqassaagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Ind+1Sg	pisiniarfeqartariaqassaanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Ind+3Sg	pisiniarfeqartariaqassaaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Int+2Sg	pisiniarfeqartariaqassavit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+1Sg	pisiniarfeqartariaqassasunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+1Sg+LI	pisiniarfeqartariaqassasungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+SSA+V+Par+1Sg+LU	pisiniarfeqartariaqassasungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+1Pl	pisiniarfeqartariaqartaraluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+1Sg	pisiniarfeqartariaqartaraluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+3Sg	pisiniarfeqartariaqartaraluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Int+2Sg	pisiniarfeqartariaqartaraluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+1Sg	pisiniarfeqartariaqartaraluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Pl	pisiniarfeqartariaqartanngikkaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Sg	pisiniarfeqartariaqartanngikkaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfeqartariaqartanngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Int+2Sg	pisiniarfeqartariaqartanngikkaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+1Sg	pisiniarfeqartariaqartanngikkaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Pl	pisiniarfeqartariaqartanngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Sg	pisiniarfeqartariaqartanngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+3Sg	pisiniarfeqartariaqartanngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Int+2Sg	pisiniarfeqartariaqartanngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg	pisiniarfeqartariaqartanngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LI	pisiniarfeqartariaqartanngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LU	pisiniarfeqartariaqartanngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Pl	pisiniarfeqartariaqartassaagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Sg	pisiniarfeqartariaqartassaanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Ind+3Sg	pisiniarfeqartariaqartassaaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Int+2Sg	pisiniarfeqartariaqartassavit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg	pisiniarfeqartariaqartassasunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LI	pisiniarfeqartariaqartassasungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LU	pisiniarfeqartariaqartassasungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Ind+1Pl	pisiniarfeqartariaqartarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Ind+1Sg	pisiniarfeqartariaqartarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Ind+3Sg	pisiniarfeqartariaqartarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Int+2Sg	pisiniarfeqartariaqartarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+TAR+V+Par+1Sg	pisiniarfeqartariaqartartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+V+Ind+1Pl	pisiniarfeqartariaqarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+V+Ind+1Sg	pisiniarfeqartariaqarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+V+Ind+3Sg	pisiniarfeqartariaqarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+V+Int+2Sg	pisiniarfeqartariaqarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TARIAQAR+Sem/must+V+Par+1Sg	pisiniarfeqartariaqartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+N+Abs+Sg	pisiniarfeqartoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Ind+1Pl	pisiniarfeqartuugaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Ind+1Sg	pisiniarfeqartuugaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Ind+3Sg	pisiniarfeqartuugaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Int+2Sg	pisiniarfeqartuugaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GALUAR+V+Par+1Sg	pisiniarfeqartuugaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	pisiniarfeqartoorusukkaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	pisiniarfeqartoorusukkaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	pisiniarfeqartoorusukkaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	pisiniarfeqartoorusukkaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Par+1Sg	pisiniarfeqartoorusukkaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	pisiniarfeqartoorusunngikkaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	pisiniarfeqartoorusunngikkaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfeqartoorusunngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	pisiniarfeqartoorusunngikkaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+1Sg	pisiniarfeqartoorusunngikkaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	pisiniarfeqartoorusunngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	pisiniarfeqartoorusunngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	pisiniarfeqartoorusunngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	pisiniarfeqartoorusunngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+1Sg	pisiniarfeqartoorusunngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+1Sg+LI	pisiniarfeqartoorusunngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Par+1Sg+LU	pisiniarfeqartoorusunngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	pisiniarfeqartoorusussagaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	pisiniarfeqartoorusussagaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	pisiniarfeqartoorusussagaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	pisiniarfeqartoorusussagaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+GALUAR+V+Par+1Sg	pisiniarfeqartoorusussagaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	pisiniarfeqartoorusussanngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	pisiniarfeqartoorusussanngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	pisiniarfeqartoorusussanngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	pisiniarfeqartoorusussanngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg	pisiniarfeqartoorusussanngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LI	pisiniarfeqartoorusussanngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LU	pisiniarfeqartoorusussanngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Ind+1Pl	pisiniarfeqartoorusussaagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Ind+1Sg	pisiniarfeqartoorusussaanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Ind+3Sg	pisiniarfeqartoorusussaaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Int+2Sg	pisiniarfeqartoorusussavit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Par+1Sg	pisiniarfeqartoorusussasunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Par+1Sg+LI	pisiniarfeqartoorusussasungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Par+1Sg+LU	pisiniarfeqartoorusussasungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Pl	pisiniarfeqartoorusuttaraluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Sg	pisiniarfeqartoorusuttaraluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+3Sg	pisiniarfeqartoorusuttaraluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+GALUAR+V+Int+2Sg	pisiniarfeqartoorusuttaraluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+GALUAR+V+Par+1Sg	pisiniarfeqartoorusuttaraluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Pl	pisiniarfeqartoorusuttanngikkaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Sg	pisiniarfeqartoorusuttanngikkaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfeqartoorusuttanngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Int+2Sg	pisiniarfeqartoorusuttanngikkaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Par+1Sg	pisiniarfeqartoorusuttanngikkaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Pl	pisiniarfeqartoorusuttanngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Sg	pisiniarfeqartoorusuttanngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+3Sg	pisiniarfeqartoorusuttanngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Int+2Sg	pisiniarfeqartoorusuttanngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg	pisiniarfeqartoorusuttanngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg+LI	pisiniarfeqartoorusuttanngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg+LU	pisiniarfeqartoorusuttanngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+SSA+V+Ind+1Pl	pisiniarfeqartoorusuttassaagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+SSA+V+Ind+1Sg	pisiniarfeqartoorusuttassaanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+SSA+V+Ind+3Sg	pisiniarfeqartoorusuttassaaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+SSA+V+Int+2Sg	pisiniarfeqartoorusuttassavit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+SSA+V+Par+1Sg	pisiniarfeqartoorusuttassasunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+SSA+V+Par+1Sg+LI	pisiniarfeqartoorusuttassasungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+SSA+V+Par+1Sg+LU	pisiniarfeqartoorusuttassasungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+V+Ind+1Pl	pisiniarfeqartoorusuttarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+V+Ind+1Sg	pisiniarfeqartoorusuttarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+V+Ind+3Sg	pisiniarfeqartoorusuttarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+V+Int+2Sg	pisiniarfeqartoorusuttarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+V+Par+1Sg	pisiniarfeqartoorusuttartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+V+Ind+1Pl	pisiniarfeqartoorusuppugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+V+Ind+1Sg	pisiniarfeqartoorusuppunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+V+Ind+3Sg	pisiniarfeqartoorusuppoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TUQ+U+Sem/copula+GUSUP+Sem/wish+V+Int+2Sg	pisiniarfeqartoorusuppit
